% # iter+eval+sigma+0+fitness+xbest (randomSeed=807806320, Tue Feb  1 14:49:12 2011)
0	0	3.0000e-01	0	0.000000000000000e+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	13	2.8082e-01	0	2.047870482480320e+01	0.0377024	1.11377	0.684229	0.416943	0.927147	0.788675	0.195229	0.265205	0.290352	0.182676	0.650621	0.530091	0.558636	0.927982	-0.223998	0.492723	0.410774	0.572641	0.431803	0.087194	0.948466	0.391581
2	26	2.6959e-01	0	1.139152619578627e+01	0.0218037	0.387597	0.566025	0.642375	0.181416	0.847474	0.579269	-0.200866	0.365336	0.493826	0.534999	0.948617	0.629626	0.646052	0.372068	0.405191	0.441497	1.15994	0.409203	0.471962	0.262389	-0.313356
3	39	2.5959e-01	0	1.053260558117916e+01	0.0202033	0.386519	0.356933	0.58308	0.402174	0.446682	0.566118	0.203328	0.79086	0.551686	0.740014	0.482761	0.485083	0.820578	0.021398	0.405901	0.151992	1.05273	0.657958	0.732646	0.49399	0.361897
4	52	2.5269e-01	0	2.043876532820294e+01	0.033843	0.844026	0.758234	0.184878	0.367339	0.704233	0.566933	0.784586	0.85367	0.382704	0.374111	0.931364	0.499801	0.733468	0.000423799	1.2118	0.476746	1.43782	0.45191	0.355029	0.0174479	0.210233
5	65	2.4236e-01	0	8.104956233841291e+00	-0.00771655	0.619568	0.68349	0.414339	0.571584	0.855104	0.670249	0.307056	0.529077	0.68899	0.795972	0.730366	0.437405	0.521753	0.0307238	0.848573	0.744998	0.917869	0.174809	0.596026	0.410308	0.459709
6	78	2.3168e-01	0	1.742732522498920e+01	-0.0321822	0.480375	0.324368	0.592084	0.209051	0.792681	0.990582	0.135834	0.823396	0.730369	0.758521	0.721509	0.481482	0.46779	-0.225669	0.708407	0.137717	1.11339	0.227527	0.379357	0.257337	0.334026
7	91	2.2282e-01	0	9.454190100106342e+00	-0.00926642	0.779065	0.632798	0.581333	0.308293	0.768905	0.323535	0.0381764	0.673337	0.661419	0.434841	1.04787	0.906971	0.724515	-0.335858	0.953563	0.507695	1.17781	0.448508	0.554389	0.590325	0.123026
8	104	2.2025e-01	0	1.862277859500707e+01	-0.0320437	0.560678	0.698838	0.616166	0.388335	0.608002	0.283348	-0.0242481	0.626697	0.557001	0.456043	1.11924	0.576711	0.486873	-0.29995	1.13551	0.272333	1.34539	0.222415	0.772417	0.492096	0.0138349
9	117	2.1811e-01	0	9.158000193270610e+00	0.00318787	0.476209	0.756103	0.468189	0.854468	0.641973	0.728721	0.342873	0.444279	0.68562	0.664248	0.811584	0.856529	0.574499	-0.431203	0.982381	0.331462	0.906356	0.178579	1.13477	-0.358145	0.336702
10	130	2.1751e-01	0	3.289770038790277e+01	-0.0481473	0.351741	0.62576	0.549205	0.510877	0.606799	0.327889	0.776976	0.577678	0.6802	0.733752	0.939272	0.50767	0.900756	-0.735087	1.4359	0.223096	0.616963	0.212153	1.13136	-0.165886	0.106287
11	143	2.1530e-01	0	1.003548682156231e+01	0.00994511	0.898412	0.806523	0.485354	0.590015	0.743355	0.41282	0.12555	0.488889	0.580595	0.812639	0.59184	0.598153	0.923647	-0.993634	1.17435	0.554151	0.489213	0.267733	1.02402	0.349435	0.347171
12	156	2.1249e-01	0	2.184227901350749e+01	0.0347719	0.430681	0.914156	0.319385	0.589169	0.917126	0.588706	0.546498	0.359616	0.780023	1.00225	0.811953	0.74173	0.748371	-0.63663	1.1174	0.800199	0.566599	0.50448	0.758954	0.130999	-0.074884
13	169	2.1936e-01	0	1.691748216716181e+01	-0.0237664	0.665998	0.942363	0.313629	0.537514	0.424275	0.515518	0.244277	0.541257	0.936882	0.936882	1.23577	0.539839	0.861529	-0.934866	1.14379	0.991743	0.669638	0.720176	0.830218	0.225115	-0.0788934
14	182	2.2929e-01	0	1.381079030401545e+01	0.0113924	0.578338	1.2186	0.678545	0.33734	0.502781	0.124595	0.631053	0.656612	1.03906	0.87468	0.854195	0.657308	0.890008	-0.638948	1.50674	1.12614	0.655247	0.606312	0.748283	0.283787	-0.416333
15	195	2.3199e-01	0	1.228836949490985e+01	-0.0149163	0.693303	0.713975	0.34426	0.304186	0.689657	0.158792	0.564311	0.330314	0.885561	0.863114	1.06474	0.822162	0.741845	-0.838009	1.21573	0.888729	0.512934	0.842492	0.518927	0.40958	-0.380763
16	208	2.3182e-01	0	1.562021892831931e+01	0.0219514	0.774623	0.849061	-0.00656218	0.537577	0.732611	0.26046	0.330638	0.317806	0.918967	0.923674	1.28713	0.822558	0.857247	-0.601777	1.16768	0.944066	0.185769	0.708581	0.865896	0.538631	-0.132347
17	221	2.2724e-01	0	1.751954197745816e+01	-0.021964	0.819737	1.1803	0.36592	0.166311	0.691756	0.359329	0.498448	0.518711	1.04963	1.11946	1.1287	0.895062	0.720171	-0.7054	1.40335	0.97716	0.23862	0.538207	1.04264	0.417397	-0.192616
18	234	2.2657e-01	0	1.278637116657539e+01	-0.0183067	0.614838	0.845606	0.587079	0.406283	0.812957	0.104525	0.112567	0.262745	0.53233	1.1653	0.851183	0.656844	0.538238	-0.575516	0.8872	0.773183	0.030238	0.893902	0.882665	0.898737	-0.516473
19	247	2.2448e-01	0	1.318581564435751e+01	0.0129361	0.717212	0.994441	0.489056	0.554353	0.365171	0.440408	-0.0526369	0.236155	0.503667	0.709763	1.20004	0.765461	0.698275	-0.987349	1.0203	0.974046	0.121966	0.902797	1.36492	0.79196	0.187763
20	260	2.2161e-01	0	7.343846272367774e+01	-0.0785115	0.346247	1.39352	0.30648	0.295497	0.187035	0.22479	-0.0953249	0.0454748	0.607102	0.735976	1.08574	1.04894	0.570107	-0.914592	1.58257	0.848303	0.0907854	0.619089	1.16093	0.436059	-0.271339
21	273	2.1943e-01	0	1.039555487591662e+01	-0.00957409	0.503634	0.964546	0.373382	0.329639	0.415968	0.420583	-0.115416	0.20432	0.637753	0.79451	1.11043	1.19999	0.520267	-0.301642	0.570618	1.07356	0.121134	0.851113	0.991963	0.750466	-0.241691
22	286	2.1790e-01	0	1.203903629462497e+01	0.00505415	0.504234	1.45476	0.650068	0.349111	0.307165	0.431746	-0.0462499	0.303054	0.610062	0.826794	0.919004	1.30953	0.405014	-0.610015	0.858894	1.3815	0.161517	0.379524	1.02347	0.847136	-0.12321
23	299	2.1243e-01	0	1.132796926203670e+01	0.000186393	0.98511	0.872134	0.259059	-0.0910717	0.399421	0.582764	0.0962451	0.497307	0.821835	1.09053	1.14238	1.43831	0.700631	-0.600098	1.01029	0.656982	0.300111	0.168589	0.999789	0.974269	-0.35601
24	312	2.0725e-01	0	1.246132735683564e+01	0.0172713	0.923865	1.04162	0.338535	0.249188	0.171601	0.349553	-0.155792	0.509696	0.435778	0.895034	0.842561	1.1695	0.651825	-0.439194	0.858263	0.984338	0.265628	0.387022	0.926398	1.09907	-0.320065
25	325	2.0767e-01	0	1.893923407748391e+01	-0.025144	0.610204	1.02169	0.596526	-0.109406	-0.29317	0.133148	-0.0804449	0.496909	0.553661	0.698968	1.37456	1.159	1.00092	-0.416768	1.285	1.15485	0.664665	0.414191	1.25444	0.64034	-0.251089
26	338	1.9988e-01	0	2.318537432124015e+01	-0.03654	0.464969	0.797449	0.462582	0.246681	0.0704734	0.383187	-0.282307	0.462256	0.437381	0.643787	1.06311	1.00321	0.788855	-0.792888	0.923932	1.09373	0.423252	0.420509	1.38945	0.368399	-0.110247
