% # iter+eval+sigma+axisratio+fbestever+fitness+fmedian+fworst+mindii+idxmaxSD+maxSD+idxminSD+minSD (randomSeed=807806320, Tue Feb  1 14:49:12 2011)
32	416	1.9674e-01	1.38e+00	8.104956233841291e+00	1.511773534401724e+01	3.160700603223658e+02	1.846723767367325e+03	8.7501e-01	15	1.0494e+00	1	8.7992e-01
33	429	1.9024e-01	1.39e+00	8.104956233841291e+00	1.275479450850848e+01	5.580819661669184e+01	1.698014230596153e+03	8.7191e-01	15	1.0498e+00	1	8.7569e-01
34	442	1.8863e-01	1.40e+00	8.104956233841291e+00	1.048845692382921e+01	6.433850454538798e+01	9.409475692689277e+02	8.6803e-01	15	1.0511e+00	1	8.7142e-01
35	455	1.8474e-01	1.41e+00	8.104956233841291e+00	2.900208068303379e+01	1.619312019682847e+02	6.397698066221132e+02	8.6384e-01	15	1.0535e+00	1	8.6783e-01
36	468	1.7502e-01	1.42e+00	8.104956233841291e+00	1.065744733329513e+01	9.197088305904771e+01	7.865370139160938e+02	8.6090e-01	15	1.0516e+00	1	8.6364e-01
37	481	1.6776e-01	1.42e+00	8.104956233841291e+00	1.028406136861086e+01	8.408534469720536e+01	5.017717717996632e+02	8.5734e-01	15	1.0512e+00	1	8.5944e-01
38	494	1.6312e-01	1.43e+00	8.104956233841291e+00	1.214709340620346e+01	1.264629112315168e+02	4.965389752108374e+02	8.5330e-01	15	1.0477e+00	1	8.5552e-01
39	507	1.5818e-01	1.44e+00	8.104956233841291e+00	1.259626576038056e+01	3.075422398500977e+01	2.504683796926129e+02	8.4951e-01	15	1.0432e+00	1	8.5135e-01
40	520	1.5415e-01	1.44e+00	8.104956233841291e+00	1.444091075662316e+01	7.853252521646408e+01	1.122354461505840e+03	8.4571e-01	15	1.0398e+00	1	8.4734e-01
41	533	1.4817e-01	1.45e+00	8.104956233841291e+00	1.045055638491714e+01	1.696524692840393e+02	5.717773072185061e+02	8.4158e-01	15	1.0383e+00	1	8.4342e-01
42	546	1.4738e-01	1.46e+00	8.104956233841291e+00	1.283617117285051e+01	1.213228886495996e+02	5.099519074907042e+02	8.3769e-01	15	1.0413e+00	1	8.3964e-01
43	559	1.4378e-01	1.47e+00	8.104956233841291e+00	2.122367013858312e+01	2.828022208832121e+02	1.463955456569520e+03	8.3403e-01	15	1.0400e+00	1	8.3605e-01
44	572	1.4293e-01	1.47e+00	8.104956233841291e+00	1.621164461671210e+01	8.457429631656856e+01	5.447711010751539e+02	8.3045e-01	15	1.0432e+00	1	8.3228e-01
45	585	1.4253e-01	1.47e+00	8.104956233841291e+00	1.602802146685732e+01	1.467929494238246e+02	1.015045514278050e+03	8.2700e-01	15	1.0406e+00	1	8.2827e-01
46	598	1.3979e-01	1.48e+00	8.104956233841291e+00	1.719558142412835e+01	1.237531972053888e+02	3.530867477827728e+02	8.2308e-01	15	1.0455e+00	1	8.2458e-01
47	611	1.4145e-01	1.49e+00	8.104956233841291e+00	1.316471598529777e+01	2.570007575806113e+01	7.528394640644085e+02	8.1942e-01	15	1.0465e+00	1	8.2060e-01
48	624	1.3802e-01	1.49e+00	8.104956233841291e+00	1.282555829430776e+01	1.238949125844835e+02	3.496677834197269e+02	8.1553e-01	15	1.0481e+00	1	8.1704e-01
49	637	1.3268e-01	1.49e+00	8.104956233841291e+00	3.404402306641515e+01	1.365340463457712e+02	6.742241388640130e+02	8.1185e-01	15	1.0486e+00	1	8.1370e-01
50	650	1.3166e-01	1.50e+00	8.104956233841291e+00	1.420102231461981e+01	6.492264446780179e+01	3.389476708757418e+02	8.0885e-01	15	1.0519e+00	1	8.1052e-01
51	663	1.2817e-01	1.51e+00	8.104956233841291e+00	1.218634137077004e+01	8.513191152721026e+01	4.686351365077088e+02	8.0573e-01	15	1.0509e+00	1	8.0663e-01
52	676	1.2653e-01	1.52e+00	8.104956233841291e+00	1.691043527108157e+01	7.331484739978440e+01	2.982348569586183e+02	8.0191e-01	15	1.0481e+00	1	8.0291e-01
53	689	1.2801e-01	1.52e+00	8.104956233841291e+00	2.388052516990844e+01	1.113088914684185e+02	3.220025641100713e+02	7.9818e-01	15	1.0442e+00	1	7.9976e-01
54	702	1.2795e-01	1.53e+00	8.104956233841291e+00	1.276924020083508e+01	8.798478178920028e+01	3.014773671997749e+02	7.9495e-01	15	1.0505e+00	1	7.9596e-01
55	715	1.2576e-01	1.54e+00	8.104956233841291e+00	2.012376959832428e+01	1.383135950580548e+02	1.001355121535241e+03	7.9124e-01	15	1.0514e+00	1	7.9283e-01
56	728	1.2472e-01	1.54e+00	8.104956233841291e+00	1.647626721009002e+01	1.058071155784926e+02	2.479425727518813e+02	7.8870e-01	15	1.0491e+00	1	7.8925e-01
57	741	1.2639e-01	1.54e+00	8.104956233841291e+00	1.395970610609267e+01	5.400119350293321e+01	3.869791832801682e+02	7.8510e-01	8	1.0486e+00	1	7.8548e-01
58	754	1.2226e-01	1.55e+00	8.104956233841291e+00	1.298320356224450e+01	2.914434572133937e+01	2.797076768107594e+02	7.8135e-01	15	1.0467e+00	1	7.8170e-01
59	767	1.2243e-01	1.55e+00	8.104956233841291e+00	1.514998067573513e+01	5.388352257640973e+01	3.361380363032362e+02	7.7752e-01	15	1.0532e+00	1	7.7806e-01
60	780	1.2096e-01	1.56e+00	8.104956233841291e+00	1.463153142316947e+01	8.049078338296033e+01	4.390825687690277e+02	7.7400e-01	15	1.0547e+00	1	7.7475e-01
61	793	1.1819e-01	1.58e+00	8.104956233841291e+00	1.478463082984381e+01	2.676431196308113e+01	1.996105966542546e+02	7.7105e-01	15	1.0545e+00	1	7.7097e-01
62	806	1.1594e-01	1.60e+00	8.104956233841291e+00	1.544222953483117e+01	7.196492021680740e+01	2.747476400663653e+02	7.6737e-01	15	1.0583e+00	1	7.6754e-01
63	819	1.1344e-01	1.62e+00	8.104956233841291e+00	1.680212432541498e+01	1.619530163215493e+02	4.521661429227418e+02	7.6382e-01	15	1.0594e+00	1	7.6412e-01
64	832	1.1323e-01	1.64e+00	8.104956233841291e+00	1.255224116722576e+01	4.994071038046936e+01	2.508748300593558e+02	7.6036e-01	15	1.0598e+00	1	7.6045e-01
65	845	1.1100e-01	1.65e+00	8.104956233841291e+00	1.505657945866391e+01	7.993200924428011e+01	4.888279300745641e+02	7.5695e-01	15	1.0582e+00	1	7.5717e-01
66	858	1.0799e-01	1.66e+00	8.104956233841291e+00	1.564545735587721e+01	4.258341122569561e+01	5.168078661946432e+02	7.5366e-01	15	1.0574e+00	1	7.5380e-01
67	871	1.0417e-01	1.66e+00	8.104956233841291e+00	1.533679542008348e+01	3.436167058032822e+01	1.928903276652185e+02	7.5021e-01	15	1.0562e+00	1	7.5055e-01
68	884	9.9565e-02	1.67e+00	8.104956233841291e+00	1.465841103685318e+01	8.416594464417814e+01	1.558805343709643e+02	7.4730e-01	15	1.0537e+00	1	7.4734e-01
69	897	9.6085e-02	1.68e+00	8.104956233841291e+00	1.325508792962778e+01	3.342536980744158e+01	3.297324020356356e+02	7.4409e-01	15	1.0524e+00	1	7.4372e-01
70	910	9.5392e-02	1.69e+00	8.104956233841291e+00	1.379550945967747e+01	3.798321177919259e+01	1.575422437775574e+02	7.4062e-01	15	1.0492e+00	1	7.4023e-01
71	923	9.5695e-02	1.70e+00	8.104956233841291e+00	1.296137349951285e+01	7.394065513980087e+01	3.508733208259479e+02	7.3715e-01	15	1.0469e+00	1	7.3678e-01
72	936	9.3797e-02	1.71e+00	8.104956233841291e+00	1.356745325143360e+01	2.406735381543091e+01	2.643577244119440e+02	7.3394e-01	15	1.0438e+00	1	7.3322e-01
73	949	9.3939e-02	1.72e+00	8.104956233841291e+00	1.222259709973431e+01	6.020406344632266e+01	2.939263728432738e+02	7.3046e-01	15	1.0396e+00	1	7.2978e-01
74	962	9.4881e-02	1.73e+00	8.104956233841291e+00	1.261713220056706e+01	5.018826101890269e+01	1.356499118665081e+02	7.2721e-01	15	1.0456e+00	1	7.2645e-01
75	975	9.1282e-02	1.74e+00	8.104956233841291e+00	1.249370347413548e+01	3.304903407937028e+01	1.283420776994478e+02	7.2395e-01	15	1.0440e+00	1	7.2303e-01
76	988	9.1636e-02	1.74e+00	8.104956233841291e+00	1.309899859868317e+01	2.545077416616239e+01	1.678896190314991e+02	7.2056e-01	15	1.0421e+00	1	7.1950e-01
77	1001	8.8570e-02	1.75e+00	8.104956233841291e+00	1.490281268807115e+01	2.373479325742449e+01	6.721467575745845e+01	7.1711e-01	15	1.0416e+00	1	7.1620e-01
78	1014	8.7169e-02	1.75e+00	8.104956233841291e+00	1.432916165790762e+01	3.558920995339455e+01	2.843219022731424e+02	7.1385e-01	15	1.0401e+00	1	7.1291e-01
79	1027	8.5167e-02	1.76e+00	8.104956233841291e+00	1.183817746394010e+01	2.518798663241850e+01	7.329275707385399e+01	7.1050e-01	15	1.0405e+00	1	7.0958e-01
80	1040	8.2101e-02	1.78e+00	8.104956233841291e+00	1.248614955186158e+01	2.972723902103219e+01	8.315371448961903e+01	7.0728e-01	15	1.0380e+00	1	7.0624e-01
81	1053	8.0371e-02	1.79e+00	8.104956233841291e+00	1.210763677466793e+01	3.430115778670852e+01	1.500224567164991e+02	7.0397e-01	15	1.0371e+00	1	7.0281e-01
82	1066	7.6185e-02	1.80e+00	8.104956233841291e+00	1.271270293797508e+01	2.755523778794810e+01	1.146595171996600e+02	7.0054e-01	15	1.0392e+00	1	6.9968e-01
83	1079	7.2486e-02	1.81e+00	8.104956233841291e+00	1.207494093940389e+01	2.041750669812743e+01	1.384500063137350e+02	6.9730e-01	15	1.0380e+00	1	6.9628e-01
84	1092	7.1780e-02	1.82e+00	8.104956233841291e+00	1.176330169676433e+01	1.742932772472526e+01	1.413867341758923e+02	6.9389e-01	15	1.0355e+00	1	6.9287e-01
85	1105	6.6847e-02	1.84e+00	8.104956233841291e+00	1.299595185611289e+01	3.085334888187401e+01	1.592639482074057e+02	6.9049e-01	15	1.0337e+00	1	6.8993e-01
86	1118	6.5270e-02	1.85e+00	8.104956233841291e+00	1.246403898512101e+01	3.289350578096404e+01	9.753322161949093e+01	6.8747e-01	15	1.0403e+00	1	6.8694e-01
87	1131	6.3651e-02	1.85e+00	8.104956233841291e+00	1.278277095031945e+01	2.884590259545591e+01	1.206280206413149e+02	6.8452e-01	15	1.0388e+00	1	6.8386e-01
88	1144	6.1358e-02	1.86e+00	8.104956233841291e+00	1.300161429745130e+01	3.009917116117251e+01	7.174626466878127e+01	6.8153e-01	15	1.0370e+00	1	6.8071e-01
89	1157	6.0094e-02	1.86e+00	8.104956233841291e+00	1.172541439827669e+01	1.671327832348113e+01	9.728838303138602e+01	6.7835e-01	15	1.0331e+00	1	6.7739e-01
90	1170	6.0672e-02	1.86e+00	8.104956233841291e+00	1.197879207034460e+01	1.575685020921730e+01	7.919085441375336e+01	6.7507e-01	15	1.0293e+00	1	6.7422e-01
91	1183	6.1583e-02	1.87e+00	8.104956233841291e+00	1.214658135950363e+01	2.215608863754001e+01	1.028358210081679e+02	6.7189e-01	22	1.0340e+00	1	6.7117e-01
92	1196	5.8946e-02	1.89e+00	8.104956233841291e+00	1.292525675167708e+01	1.671338117445711e+01	6.574919562368501e+01	6.6879e-01	22	1.0326e+00	1	6.6805e-01
93	1209	5.5449e-02	1.89e+00	8.104956233841291e+00	1.273742826212002e+01	2.170722097382609e+01	5.966467844889109e+01	6.6573e-01	22	1.0372e+00	1	6.6498e-01
94	1222	5.1869e-02	1.90e+00	8.104956233841291e+00	1.162940378227762e+01	2.509350567929998e+01	1.322305992526915e+02	6.6272e-01	22	1.0350e+00	1	6.6191e-01
95	1235	5.0812e-02	1.90e+00	8.104956233841291e+00	1.148968626659944e+01	1.257373932566411e+01	3.099542931146854e+01	6.5975e-01	22	1.0328e+00	1	6.5866e-01
96	1248	4.9317e-02	1.92e+00	8.104956233841291e+00	1.131886818974228e+01	1.445894578071892e+01	1.183411664491585e+02	6.5651e-01	15	1.0329e+00	1	6.5551e-01
97	1261	4.9425e-02	1.92e+00	8.104956233841291e+00	1.067814589283278e+01	1.444112789132821e+01	3.681618218546148e+01	6.5346e-01	15	1.0310e+00	1	6.5231e-01
98	1274	4.9363e-02	1.94e+00	8.104956233841291e+00	1.148480909433392e+01	1.747151171683244e+01	6.100852645397877e+01	6.5027e-01	15	1.0273e+00	1	6.4918e-01
99	1287	4.8334e-02	1.94e+00	8.104956233841291e+00	1.125662044088916e+01	1.360266378956761e+01	2.966112712199892e+01	6.4721e-01	15	1.0287e+00	1	6.4612e-01
100	1300	5.0231e-02	1.95e+00	8.104956233841291e+00	1.054985888109085e+01	1.419681293178145e+01	4.844637425127901e+01	6.4424e-01	22	1.0359e+00	1	6.4299e-01
101	1313	5.3092e-02	2.00e+00	8.104956233841291e+00	1.143850371587428e+01	1.841763763859230e+01	7.470476339429264e+01	6.4118e-01	22	1.0610e+00	1	6.4012e-01
102	1326	5.6466e-02	2.04e+00	8.104956233841291e+00	1.233801872610771e+01	2.318896495773165e+01	3.965393109508788e+01	6.3830e-01	22	1.0739e+00	1	6.3755e-01
103	1339	5.7257e-02	2.07e+00	8.104956233841291e+00	1.083682205719808e+01	1.618379441195064e+01	4.990328067123546e+01	6.3583e-01	22	1.0800e+00	1	6.3466e-01
104	1352	5.8348e-02	2.09e+00	8.104956233841291e+00	1.074123953159293e+01	1.793171623621378e+01	1.148076593201041e+02	6.3286e-01	22	1.0889e+00	1	6.3173e-01
105	1365	5.7091e-02	2.12e+00	8.104956233841291e+00	1.073713420116169e+01	1.354336229653124e+01	1.913186344962731e+01	6.2996e-01	22	1.0979e+00	1	6.2866e-01
106	1378	5.7029e-02	2.14e+00	8.104956233841291e+00	1.045376273577882e+01	2.322853619480652e+01	9.468140133325707e+01	6.2687e-01	22	1.0973e+00	1	6.2592e-01
107	1391	5.7147e-02	2.17e+00	8.104956233841291e+00	1.075588908369663e+01	1.721644865700035e+01	4.906716517087067e+01	6.2428e-01	22	1.1005e+00	1	6.2307e-01
108	1404	5.7622e-02	2.18e+00	8.104956233841291e+00	1.082492499137413e+01	1.368788516613372e+01	5.193013642346587e+01	6.2146e-01	22	1.0971e+00	1	6.2018e-01
109	1417	5.7831e-02	2.20e+00	8.104956233841291e+00	1.029432469307437e+01	1.746689911447465e+01	1.093707438190463e+02	6.1856e-01	22	1.1033e+00	1	6.1718e-01
110	1430	5.6890e-02	2.22e+00	8.104956233841291e+00	9.778183068632304e+00	2.111322539696288e+01	5.804726359615530e+01	6.1559e-01	22	1.1154e+00	1	6.1430e-01
111	1443	5.5614e-02	2.25e+00	8.104956233841291e+00	1.055536041594712e+01	2.256872732868616e+01	7.504983189879536e+01	6.1267e-01	22	1.1182e+00	1	6.1142e-01
112	1456	5.5052e-02	2.26e+00	8.104956233841291e+00	1.104115574455361e+01	1.363409818235925e+01	3.953549493845075e+01	6.0980e-01	22	1.1200e+00	1	6.0850e-01
113	1469	5.4300e-02	2.27e+00	8.104956233841291e+00	1.196544008975657e+01	1.537470233376080e+01	3.985579912599300e+01	6.0688e-01	22	1.1225e+00	1	6.0591e-01
114	1482	5.4528e-02	2.28e+00	8.104956233841291e+00	1.069001024194992e+01	1.249565718825435e+01	9.666755055902689e+01	6.0434e-01	22	1.1223e+00	1	6.0300e-01
115	1495	5.4691e-02	2.28e+00	8.104956233841291e+00	1.052100571953680e+01	1.259005360404256e+01	4.233370249345594e+01	6.0148e-01	22	1.1216e+00	1	6.0005e-01
116	1508	5.4693e-02	2.29e+00	8.104956233841291e+00	1.098048708223033e+01	1.457681826152732e+01	5.840325450849513e+01	5.9860e-01	22	1.1322e+00	1	5.9712e-01
117	1521	5.6063e-02	2.30e+00	8.104956233841291e+00	1.152346349077184e+01	1.809117955199694e+01	1.162017405312827e+02	5.9566e-01	22	1.1326e+00	1	5.9444e-01
118	1534	5.9481e-02	2.31e+00	8.104956233841291e+00	1.072282756066008e+01	1.376085661984029e+01	8.071748425268623e+01	5.9297e-01	22	1.1414e+00	1	5.9155e-01
119	1547	6.2035e-02	2.34e+00	8.104956233841291e+00	1.084903050372737e+01	1.755008794597922e+01	7.403100040725565e+01	5.9007e-01	22	1.1442e+00	1	5.8877e-01
120	1560	6.3096e-02	2.36e+00	8.104956233841291e+00	1.121530882933000e+01	2.587871217663613e+01	5.726475099443390e+01	5.8725e-01	22	1.1442e+00	1	5.8620e-01
121	1573	6.4454e-02	2.38e+00	8.104956233841291e+00	1.027462945133437e+01	1.519791619824187e+01	5.471637087369188e+01	5.8476e-01	22	1.1424e+00	1	5.8345e-01
122	1586	6.4729e-02	2.40e+00	8.104956233841291e+00	1.018233810578547e+01	1.411019420625685e+01	5.948272044733138e+01	5.8200e-01	22	1.1415e+00	1	5.8086e-01
123	1599	6.5139e-02	2.41e+00	8.104956233841291e+00	1.120160394218551e+01	2.613201809126095e+01	6.028299256368756e+01	5.7942e-01	22	1.1458e+00	1	5.7848e-01
124	1612	6.5262e-02	2.44e+00	8.104956233841291e+00	9.065271737691107e+00	1.830608697050834e+01	1.435158474953341e+02	5.7700e-01	22	1.1435e+00	1	5.7582e-01
125	1625	6.6714e-02	2.45e+00	8.104956233841291e+00	8.484058647356793e+00	1.303677230867939e+01	4.926502045029461e+01	5.7437e-01	22	1.1395e+00	1	5.7300e-01
126	1638	6.8070e-02	2.45e+00	8.104956233841291e+00	8.622130678275518e+00	2.659584027988776e+01	9.307704179320908e+01	5.7157e-01	22	1.1362e+00	1	5.7056e-01
127	1651	6.7055e-02	2.47e+00	8.104956233841291e+00	8.982380643714404e+00	2.109391241486928e+01	7.872996262984618e+01	5.6906e-01	22	1.1357e+00	1	5.6813e-01
128	1664	6.4593e-02	2.47e+00	8.104956233841291e+00	8.660745783138331e+00	1.888634189841678e+01	1.082760190107076e+02	5.6670e-01	22	1.1329e+00	1	5.6544e-01
129	1677	6.4053e-02	2.48e+00	8.104956233841291e+00	9.609011505166272e+00	1.192904190067378e+01	3.560325001929248e+01	5.6403e-01	22	1.1281e+00	1	5.6284e-01
130	1690	6.3649e-02	2.49e+00	8.104956233841291e+00	9.447962805599111e+00	1.103335005659712e+01	4.996457904772220e+01	5.6148e-01	22	1.1270e+00	1	5.6008e-01
131	1703	6.2994e-02	2.49e+00	8.104956233841291e+00	9.054012206827865e+00	1.149660717099326e+01	4.061742363122978e+01	5.5875e-01	22	1.1241e+00	1	5.5736e-01
132	1716	6.3500e-02	2.50e+00	8.104956233841291e+00	9.031013343530137e+00	1.090127667208814e+01	6.316114533494136e+01	5.5600e-01	22	1.1213e+00	1	5.5473e-01
133	1729	6.1655e-02	2.51e+00	8.104956233841291e+00	8.897753340797792e+00	1.368812119221753e+01	9.865962413377201e+01	5.5336e-01	22	1.1179e+00	1	5.5211e-01
134	1742	5.9183e-02	2.51e+00	8.104956233841291e+00	9.238660748133320e+00	1.141780985172966e+01	6.560176605790873e+01	5.5077e-01	22	1.1203e+00	1	5.4948e-01
135	1755	5.6402e-02	2.51e+00	8.104956233841291e+00	9.943769712616726e+00	1.898150239143061e+01	3.521463383224902e+01	5.4821e-01	22	1.1240e+00	1	5.4709e-01
136	1768	5.3740e-02	2.53e+00	8.104956233841291e+00	8.741473044267106e+00	1.271140629085507e+01	6.299155274163406e+01	5.4581e-01	22	1.1208e+00	1	5.4452e-01
137	1781	5.1498e-02	2.54e+00	8.104956233841291e+00	9.269332466534784e+00	1.463581542266640e+01	5.287696830687304e+01	5.4322e-01	22	1.1189e+00	1	5.4215e-01
138	1794	4.9687e-02	2.56e+00	8.104956233841291e+00	9.558857424640587e+00	1.455953349345390e+01	4.759217542348421e+01	5.4071e-01	22	1.1186e+00	1	5.3967e-01
139	1807	4.7500e-02	2.58e+00	8.104956233841291e+00	1.009311057159134e+01	1.145404886356114e+01	1.764091771412803e+01	5.3828e-01	22	1.1196e+00	1	5.3745e-01
140	1820	4.5961e-02	2.59e+00	8.104956233841291e+00	8.891754807162615e+00	1.306241682485380e+01	6.154970558411376e+01	5.3611e-01	22	1.1196e+00	1	5.3510e-01
141	1833	4.5157e-02	2.61e+00	8.104956233841291e+00	9.446906728042578e+00	1.374927519244936e+01	1.807171087582213e+01	5.3377e-01	22	1.1150e+00	1	5.3287e-01
142	1846	4.5063e-02	2.61e+00	8.104956233841291e+00	8.272854047491967e+00	1.155319807078361e+01	1.892715173343476e+01	5.3173e-01	22	1.1385e+00	1	5.3026e-01
143	1859	4.5731e-02	2.64e+00	8.104956233841291e+00	8.494285267869826e+00	1.091089536242694e+01	3.177300590850260e+01	5.2913e-01	22	1.1434e+00	1	5.2773e-01
144	1872	4.5650e-02	2.69e+00	8.104956233841291e+00	8.478278331025249e+00	1.292475563030552e+01	2.464566815069806e+01	5.2656e-01	22	1.1455e+00	1	5.2533e-01
145	1885	4.6109e-02	2.71e+00	8.104956233841291e+00	8.519679982599749e+00	1.181688460075637e+01	5.544964346840979e+01	5.2417e-01	22	1.1542e+00	1	5.2281e-01
146	1898	4.5965e-02	2.75e+00	8.104956233841291e+00	8.489903591471137e+00	1.147906674548539e+01	2.384683120217573e+01	5.2165e-01	22	1.1596e+00	1	5.2037e-01
147	1911	4.5273e-02	2.77e+00	8.104956233841291e+00	8.257872460335140e+00	9.860837682804155e+00	2.370501161618831e+01	5.1925e-01	22	1.1698e+00	1	5.1788e-01
148	1924	4.6035e-02	2.80e+00	8.104956233841291e+00	8.237426566257607e+00	9.662535951862012e+00	2.312769788210170e+01	5.1678e-01	22	1.1788e+00	1	5.1534e-01
149	1937	4.6043e-02	2.84e+00	8.104956233841291e+00	8.261604423833047e+00	1.067867104656298e+01	3.307810905738580e+01	5.1430e-01	22	1.1778e+00	1	5.1293e-01
150	1950	4.5873e-02	2.86e+00	8.104956233841291e+00	8.153684620675028e+00	1.251099363620429e+01	4.703429564503228e+01	5.1191e-01	22	1.1822e+00	1	5.1063e-01
151	1963	4.6643e-02	2.89e+00	8.104956233841291e+00	8.397515901861290e+00	1.036857772231592e+01	2.803877814253242e+01	5.0969e-01	22	1.1806e+00	1	5.0832e-01
