% # iter+eval+sigma+idxmaxSD+idxminSD+stddev (randomSeed=807806320, Tue Feb  1 14:49:12 2011)
0	0	3.0000e-01	2	2	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
1	13	2.8082e-01	7	17	0.281422	0.281987	0.280167	0.279621	0.281005	0.280135	0.282565	0.28035	0.280423	0.280487	0.280545	0.280691	0.2801	0.280614	0.282172	0.279861	0.279551	0.281442	0.279813	0.280551	0.281947	0.280112
2	26	2.6959e-01	18	17	0.269964	0.270307	0.268028	0.26822	0.269791	0.268854	0.270516	0.271161	0.268278	0.268607	0.268488	0.270121	0.268303	0.268201	0.270341	0.267495	0.267433	0.271876	0.267766	0.269532	0.270363	0.271073
3	39	2.5959e-01	18	16	0.259287	0.259767	0.257473	0.257396	0.258702	0.258908	0.259852	0.260996	0.258352	0.258837	0.258187	0.259478	0.257562	0.257378	0.260014	0.256729	0.257595	0.261982	0.257671	0.258643	0.260874	0.261149
4	52	2.5269e-01	18	13	0.251508	0.253633	0.250232	0.249943	0.251985	0.251261	0.252117	0.254405	0.251261	0.251205	0.250739	0.252519	0.249782	0.250133	0.255872	0.252394	0.250127	0.256468	0.250256	0.251898	0.253898	0.253536
5	65	2.4236e-01	18	13	0.240527	0.242834	0.239172	0.239363	0.241443	0.240664	0.241091	0.243856	0.240413	0.240067	0.240555	0.241309	0.238795	0.239322	0.245375	0.242933	0.240161	0.245697	0.239823	0.241502	0.242838	0.242286
6	78	2.3168e-01	15	13	0.229181	0.2312	0.228314	0.22826	0.230539	0.229639	0.230526	0.232759	0.229523	0.229292	0.229278	0.230128	0.227655	0.228193	0.234561	0.232519	0.229114	0.234115	0.228463	0.231617	0.23153	0.231648
7	91	2.2282e-01	15	3	0.219525	0.222128	0.218741	0.219146	0.220906	0.219957	0.223098	0.224181	0.220051	0.219599	0.220661	0.221212	0.219545	0.218813	0.2259	0.223316	0.220659	0.224819	0.219509	0.22293	0.22235	0.222215
8	104	2.2025e-01	15	4	0.216031	0.219093	0.216649	0.215762	0.217825	0.21657	0.220365	0.221329	0.216733	0.217284	0.217607	0.220149	0.21631	0.215884	0.223823	0.221366	0.217445	0.222716	0.217524	0.220246	0.219449	0.219412
9	117	2.1811e-01	15	1	0.212986	0.21643	0.214095	0.213366	0.215753	0.213953	0.218474	0.218675	0.214995	0.214466	0.215006	0.21902	0.213896	0.2132	0.222355	0.218601	0.215528	0.219984	0.214817	0.218472	0.220701	0.216689
10	130	2.1751e-01	15	1	0.211682	0.215766	0.213084	0.21184	0.214831	0.213196	0.217592	0.219446	0.213611	0.213298	0.214133	0.218045	0.213102	0.212678	0.223785	0.21905	0.214318	0.220181	0.213453	0.21825	0.222001	0.215974
11	143	2.1530e-01	15	1	0.208637	0.215143	0.21039	0.208847	0.212555	0.210343	0.214755	0.217877	0.211853	0.210757	0.211517	0.216123	0.210508	0.210088	0.223474	0.216937	0.212735	0.219082	0.210649	0.215785	0.218954	0.213369
12	156	2.1249e-01	15	1	0.20496	0.212783	0.208906	0.205683	0.209006	0.207361	0.211873	0.214233	0.208956	0.208142	0.208946	0.213186	0.207502	0.208117	0.221712	0.213765	0.209958	0.216209	0.20802	0.213167	0.215498	0.210401
13	169	2.1936e-01	15	1	0.210621	0.219986	0.215264	0.212122	0.21502	0.214671	0.218157	0.220534	0.214737	0.215073	0.215979	0.220173	0.21362	0.214808	0.230087	0.219952	0.218565	0.22308	0.216468	0.219405	0.221777	0.217369
14	182	2.2929e-01	15	1	0.219093	0.230096	0.225666	0.22194	0.224567	0.2238	0.228781	0.230384	0.223943	0.224514	0.225269	0.229784	0.222868	0.224205	0.24202	0.23126	0.229739	0.233171	0.226915	0.229156	0.23153	0.229159
15	195	2.3199e-01	15	1	0.220606	0.232183	0.228252	0.224598	0.226466	0.225817	0.232438	0.232972	0.225933	0.226662	0.227056	0.232569	0.225357	0.226635	0.245409	0.233699	0.232348	0.235495	0.230222	0.231858	0.233746	0.232215
16	208	2.3182e-01	15	1	0.219473	0.231491	0.227425	0.22487	0.225569	0.226181	0.231872	0.232607	0.226259	0.225986	0.226236	0.231974	0.225232	0.225705	0.245316	0.233333	0.231662	0.237683	0.229942	0.231003	0.233083	0.231926
17	221	2.2724e-01	15	1	0.214161	0.22643	0.22278	0.219893	0.221064	0.221581	0.227161	0.227642	0.22127	0.221337	0.221836	0.227206	0.220507	0.220834	0.239986	0.228034	0.226877	0.233049	0.224589	0.225926	0.228519	0.2267
18	234	2.2657e-01	15	1	0.212537	0.225332	0.222963	0.218736	0.220029	0.220405	0.225761	0.22741	0.220531	0.221156	0.222123	0.226345	0.219461	0.220142	0.238889	0.227882	0.226712	0.232629	0.223861	0.225537	0.228137	0.226988
19	247	2.2448e-01	15	1	0.209577	0.222426	0.220322	0.216193	0.21759	0.218314	0.223103	0.226863	0.217991	0.219559	0.220121	0.224322	0.216503	0.217556	0.236108	0.224978	0.224011	0.230127	0.221752	0.22426	0.225773	0.227458
20	260	2.2161e-01	15	1	0.206106	0.219427	0.21759	0.213744	0.214171	0.21717	0.219518	0.22449	0.215428	0.215945	0.21667	0.220747	0.2135	0.214397	0.232831	0.222922	0.220561	0.227062	0.218237	0.220937	0.222716	0.224552
21	273	2.1943e-01	15	1	0.203145	0.216458	0.215332	0.210961	0.2117	0.214638	0.21663	0.222106	0.212756	0.21318	0.2143	0.218502	0.212135	0.212484	0.231068	0.222896	0.21834	0.224384	0.216111	0.218116	0.220791	0.222056
22	286	2.1790e-01	15	1	0.200799	0.21443	0.214527	0.209508	0.209641	0.212639	0.214833	0.219918	0.210556	0.211141	0.212018	0.216969	0.21179	0.211185	0.228494	0.22138	0.217217	0.222276	0.215119	0.215907	0.218833	0.220026
23	299	2.1243e-01	15	1	0.194836	0.209122	0.209628	0.204327	0.205427	0.207901	0.209052	0.213931	0.205368	0.205744	0.206291	0.210667	0.207006	0.205236	0.221881	0.216264	0.212425	0.215837	0.210106	0.209855	0.213784	0.213895
24	312	2.0725e-01	15	1	0.189205	0.204352	0.204542	0.198659	0.200735	0.202537	0.203632	0.208963	0.199682	0.200868	0.200934	0.205472	0.201916	0.200209	0.216503	0.210396	0.206853	0.209947	0.204839	0.204369	0.208944	0.207906
25	325	2.0767e-01	15	1	0.188692	0.204453	0.205111	0.199211	0.201144	0.205996	0.205051	0.209393	0.199731	0.202007	0.201017	0.206344	0.202156	0.200513	0.216201	0.211445	0.206947	0.210741	0.204938	0.20462	0.209124	0.207395
26	338	1.9988e-01	15	1	0.180776	0.1967	0.197503	0.191008	0.193506	0.198412	0.196829	0.201021	0.191639	0.194034	0.19326	0.197708	0.194494	0.192991	0.207672	0.202788	0.198786	0.202227	0.196795	0.19709	0.201851	0.199312
27	351	1.9695e-01	15	1	0.177306	0.193256	0.195185	0.187425	0.189996	0.196149	0.193189	0.198228	0.188666	0.191029	0.189857	0.194541	0.192729	0.190132	0.205129	0.200097	0.19596	0.198577	0.193412	0.194361	0.198226	0.195925
28	364	1.9330e-01	15	1	0.17318	0.189744	0.191194	0.184134	0.186114	0.192542	0.189257	0.194839	0.185822	0.187191	0.186088	0.190155	0.1896	0.186606	0.201068	0.196286	0.191885	0.19453	0.189234	0.190665	0.194729	0.192298
29	377	1.9063e-01	15	1	0.169975	0.187094	0.188056	0.182211	0.184217	0.189576	0.186076	0.192178	0.182891	0.183876	0.182935	0.186996	0.186416	0.184582	0.198335	0.193249	0.190093	0.192046	0.186415	0.187672	0.191548	0.189773
30	390	1.9562e-01	15	1	0.17368	0.191861	0.19239	0.186696	0.188406	0.195103	0.191803	0.200013	0.186999	0.188402	0.187238	0.191599	0.191749	0.19086	0.204154	0.198922	0.195022	0.196935	0.190898	0.193856	0.195854	0.195087
31	403	1.9751e-01	15	1	0.174553	0.195814	0.194915	0.188169	0.191051	0.196743	0.193651	0.202305	0.18805	0.189733	0.188921	0.194393	0.193627	0.194151	0.205912	0.20025	0.197343	0.198245	0.192655	0.196696	0.197213	0.197178
32	416	1.9674e-01	15	1	0.173118	0.19521	0.194817	0.186817	0.19054	0.195345	0.193674	0.201899	0.186844	0.189069	0.188517	0.193349	0.192409	0.193603	0.206456	0.198996	0.195962	0.197185	0.191263	0.195211	0.195976	0.197149
33	429	1.9024e-01	15	1	0.166593	0.188138	0.188492	0.180012	0.184179	0.188605	0.186966	0.195819	0.179935	0.182243	0.181823	0.187451	0.185438	0.187102	0.199716	0.192474	0.188804	0.191006	0.186877	0.188437	0.189735	0.19057
34	442	1.8863e-01	15	1	0.164373	0.186347	0.187071	0.178316	0.182683	0.187295	0.185314	0.19574	0.178048	0.180373	0.180053	0.185673	0.184175	0.186591	0.19826	0.190389	0.186916	0.188726	0.186354	0.186053	0.18852	0.188583
35	455	1.8474e-01	15	1	0.160324	0.182373	0.182635	0.174094	0.178882	0.183729	0.180801	0.191105	0.173995	0.176597	0.177402	0.181645	0.180398	0.182671	0.194617	0.186292	0.18354	0.184706	0.181934	0.182413	0.18459	0.184253
36	468	1.7502e-01	15	1	0.15115	0.172541	0.173453	0.164252	0.16918	0.174334	0.170809	0.180681	0.165418	0.166699	0.168015	0.171627	0.170441	0.172898	0.184042	0.176818	0.174079	0.175158	0.172153	0.172911	0.174752	0.17401
37	481	1.6776e-01	15	1	0.144179	0.165221	0.165987	0.157322	0.161633	0.167919	0.162974	0.173253	0.15844	0.15955	0.161903	0.164488	0.16297	0.165702	0.176351	0.169697	0.168286	0.167831	0.164611	0.165021	0.167286	0.166491
38	494	1.6312e-01	15	1	0.13955	0.160272	0.160845	0.152511	0.156938	0.163295	0.158134	0.168412	0.154175	0.15467	0.157456	0.160044	0.158013	0.161724	0.170896	0.164515	0.163587	0.163334	0.159367	0.160186	0.162743	0.161846
39	507	1.5818e-01	15	1	0.134664	0.154817	0.15567	0.147927	0.152035	0.158668	0.15303	0.163026	0.149823	0.149926	0.152476	0.154637	0.152975	0.156435	0.165019	0.159413	0.158517	0.158563	0.154074	0.15537	0.157604	0.156834
40	520	1.5415e-01	15	1	0.130618	0.15041	0.151669	0.143808	0.147885	0.154457	0.148558	0.158777	0.14555	0.145968	0.148169	0.151168	0.149895	0.15198	0.160293	0.154997	0.154628	0.155025	0.149939	0.151041	0.153046	0.152897
41	533	1.4817e-01	15	1	0.124969	0.143993	0.145678	0.138071	0.142045	0.148468	0.142448	0.152612	0.139826	0.14	0.142658	0.14503	0.14402	0.145846	0.153849	0.148996	0.14888	0.148807	0.144329	0.145116	0.147186	0.146836
42	546	1.4738e-01	15	1	0.123745	0.142946	0.144434	0.136937	0.141013	0.147987	0.141336	0.15195	0.13954	0.139403	0.141658	0.144339	0.143284	0.145117	0.153469	0.148657	0.148574	0.147777	0.143814	0.144303	0.146466	0.146917
43	559	1.4378e-01	15	1	0.120209	0.139379	0.141561	0.133341	0.137986	0.144076	0.137975	0.148416	0.136206	0.135566	0.138158	0.140511	0.140136	0.141283	0.149533	0.144711	0.144649	0.143638	0.13987	0.140409	0.143871	0.144131
44	572	1.4293e-01	15	1	0.118955	0.138624	0.14034	0.132091	0.136941	0.143648	0.136844	0.147258	0.135381	0.135176	0.136845	0.139388	0.13901	0.139903	0.149107	0.143698	0.143995	0.142305	0.138906	0.140905	0.14355	0.143595
45	585	1.4253e-01	15	1	0.118058	0.13778	0.139314	0.132021	0.136615	0.142763	0.136575	0.146586	0.13454	0.135311	0.136056	0.138667	0.138947	0.139344	0.148327	0.143481	0.144304	0.14151	0.138062	0.141858	0.144134	0.143335
46	598	1.3979e-01	15	1	0.115264	0.13464	0.136622	0.129705	0.133955	0.139511	0.133604	0.143571	0.131547	0.132225	0.133123	0.135807	0.136024	0.136727	0.146151	0.140767	0.141508	0.138718	0.135214	0.139075	0.141579	0.140413
47	611	1.4145e-01	15	1	0.116071	0.136308	0.138923	0.13102	0.135007	0.140797	0.135063	0.144734	0.132516	0.134148	0.134253	0.13711	0.137457	0.138153	0.148017	0.14538	0.142789	0.139978	0.136421	0.141387	0.143015	0.141619
48	624	1.3802e-01	15	1	0.112766	0.132681	0.136383	0.127939	0.132509	0.137561	0.131316	0.140915	0.129393	0.13138	0.130894	0.133875	0.133756	0.134608	0.144657	0.142076	0.138954	0.136167	0.132589	0.137901	0.139937	0.138149
49	637	1.3268e-01	15	1	0.10796	0.127107	0.131059	0.123196	0.126972	0.131759	0.125797	0.135265	0.124265	0.125963	0.125416	0.128302	0.128464	0.129401	0.139119	0.136758	0.134423	0.130762	0.127085	0.132554	0.134372	0.132657
50	650	1.3166e-01	15	1	0.106715	0.12576	0.129703	0.122274	0.12561	0.130454	0.124487	0.134126	0.124617	0.124536	0.123963	0.126773	0.12781	0.128126	0.138493	0.136087	0.133306	0.129905	0.125736	0.134111	0.133008	0.131547
51	663	1.2817e-01	15	1	0.103386	0.122439	0.12597	0.118747	0.122342	0.126857	0.12097	0.130634	0.121329	0.120982	0.120278	0.123032	0.124165	0.124481	0.134695	0.131942	0.130279	0.126282	0.122077	0.131394	0.129324	0.128189
52	676	1.2653e-01	15	1	0.101595	0.121159	0.123908	0.117673	0.121414	0.125003	0.119311	0.129873	0.119754	0.119114	0.118462	0.121516	0.122761	0.122743	0.132625	0.129925	0.128186	0.124377	0.12006	0.129986	0.127259	0.126848
53	689	1.2801e-01	15	1	0.102374	0.122578	0.125181	0.118714	0.122948	0.126069	0.121163	0.132517	0.121766	0.120331	0.119529	0.122763	0.124237	0.124806	0.133657	0.131048	0.1297	0.126091	0.12112	0.131344	0.128684	0.129343
54	702	1.2795e-01	15	1	0.101839	0.122295	0.125261	0.118519	0.122602	0.125716	0.121232	0.133327	0.121881	0.120837	0.120105	0.122653	0.123896	0.124691	0.134403	0.131089	0.12998	0.125726	0.120906	0.130961	0.12861	0.129166
55	715	1.2576e-01	15	1	0.0997027	0.119862	0.123275	0.11645	0.120311	0.123499	0.119292	0.13146	0.119643	0.118862	0.118161	0.120348	0.12125	0.122639	0.132216	0.128494	0.127483	0.123125	0.118835	0.1285	0.12637	0.128252
56	728	1.2472e-01	15	1	0.0984372	0.118574	0.123336	0.115259	0.11991	0.12237	0.118419	0.130651	0.119107	0.118013	0.116771	0.119414	0.120187	0.121443	0.13085	0.127492	0.126179	0.122385	0.117573	0.127084	0.125123	0.127387
57	741	1.2639e-01	8	1	0.0992777	0.120979	0.12483	0.116606	0.121792	0.123842	0.119992	0.132527	0.120494	0.119299	0.11781	0.120793	0.121378	0.124599	0.132293	0.129007	0.127578	0.124119	0.118909	0.128406	0.127088	0.129303
58	754	1.2226e-01	15	1	0.0955714	0.11701	0.121703	0.112717	0.117886	0.119331	0.115821	0.127884	0.11626	0.116402	0.113806	0.116453	0.117079	0.120608	0.127966	0.124439	0.123439	0.119701	0.114971	0.124449	0.123333	0.125163
59	767	1.2243e-01	15	1	0.0952611	0.117084	0.122879	0.113243	0.11795	0.119035	0.115826	0.127963	0.116476	0.116449	0.113561	0.116448	0.116918	0.120482	0.128949	0.125013	0.123512	0.119598	0.114722	0.124488	0.123626	0.126113
60	780	1.2096e-01	15	1	0.0937113	0.115501	0.121611	0.112438	0.116968	0.117189	0.114482	0.126061	0.114859	0.115248	0.112165	0.114994	0.115088	0.119265	0.12757	0.123567	0.121529	0.117768	0.113378	0.122581	0.122678	0.124952
61	793	1.1819e-01	15	1	0.0911207	0.112784	0.119263	0.109769	0.114569	0.114578	0.111437	0.122959	0.112568	0.112599	0.109484	0.112626	0.112494	0.116392	0.124636	0.120487	0.118583	0.115177	0.110662	0.119676	0.120117	0.122047
62	806	1.1594e-01	15	1	0.0889871	0.110831	0.116842	0.107485	0.112657	0.111921	0.109148	0.120979	0.110154	0.110221	0.107584	0.110316	0.110027	0.11387	0.122692	0.117998	0.116468	0.112766	0.108212	0.117055	0.118003	0.120257
63	819	1.1344e-01	15	1	0.0866816	0.109137	0.114211	0.105066	0.110858	0.109041	0.106555	0.118505	0.107771	0.107831	0.105666	0.107494	0.107716	0.110975	0.120173	0.115272	0.114566	0.109864	0.105535	0.114236	0.115331	0.117671
64	832	1.1323e-01	15	1	0.0861088	0.109327	0.113695	0.104704	0.110885	0.108628	0.106153	0.118343	0.10749	0.107237	0.105148	0.107391	0.108066	0.110477	0.120009	0.115088	0.115189	0.109603	0.105861	0.114545	0.114902	0.117268
65	845	1.1100e-01	15	1	0.0840477	0.107663	0.111124	0.102489	0.108858	0.106327	0.103751	0.115977	0.104931	0.10514	0.103027	0.104877	0.105967	0.108219	0.117465	0.113348	0.112657	0.107133	0.103968	0.112275	0.112723	0.114886
66	858	1.0799e-01	15	1	0.0814034	0.105011	0.108094	0.0996991	0.105844	0.103703	0.10085	0.112551	0.101783	0.102002	0.100188	0.102486	0.103037	0.104895	0.114195	0.110128	0.109523	0.104039	0.100836	0.109114	0.109484	0.111576
67	871	1.0417e-01	15	1	0.0781881	0.101931	0.10407	0.0964149	0.101963	0.100136	0.0975625	0.108565	0.0980558	0.0985004	0.0963253	0.0985661	0.0992498	0.101034	0.110026	0.106157	0.106437	0.100012	0.0969042	0.104946	0.105387	0.107516
68	884	9.9565e-02	15	1	0.0744091	0.0978473	0.099606	0.0917726	0.0974245	0.0956836	0.093092	0.103815	0.0933491	0.0939802	0.0922535	0.0938547	0.0948746	0.0963495	0.104915	0.101435	0.10141	0.0956261	0.0922369	0.10034	0.100435	0.103299
69	897	9.6085e-02	15	1	0.0714609	0.0944419	0.0960779	0.0882925	0.0938204	0.0942834	0.0895449	0.0998375	0.0901493	0.091264	0.0892355	0.0903975	0.0915132	0.0930726	0.101123	0.0981116	0.0976841	0.0919882	0.0887798	0.0964054	0.0966203	0.0999464
70	910	9.5392e-02	15	1	0.070612	0.0939658	0.095058	0.087445	0.0933416	0.0935814	0.0891594	0.0987101	0.089264	0.0904876	0.0886046	0.0894387	0.0908573	0.0921682	0.100087	0.0972432	0.0966976	0.0925838	0.0880811	0.0956844	0.096143	0.0988484
71	923	9.5695e-02	15	1	0.0705065	0.0943985	0.0955572	0.0882026	0.093554	0.0935494	0.0896148	0.0989549	0.0897614	0.0906825	0.0888068	0.0897946	0.0912605	0.0921232	0.100185	0.0973264	0.0966994	0.0935328	0.0882482	0.0959445	0.096434	0.0990263
72	936	9.3797e-02	15	1	0.068774	0.0924082	0.0934529	0.0871033	0.0914792	0.0916058	0.0875692	0.0966745	0.0886259	0.0890684	0.0869244	0.087881	0.089242	0.0901172	0.0979076	0.0951175	0.0945797	0.0918359	0.0865861	0.0936322	0.0943105	0.0967088
73	949	9.3939e-02	15	1	0.0685544	0.0922531	0.0936981	0.087674	0.0917828	0.0924015	0.087346	0.0967186	0.0886925	0.0893446	0.0868533	0.0879159	0.0891745	0.0901011	0.0976549	0.0949374	0.094755	0.0919125	0.0866366	0.0942622	0.0942648	0.096704
74	962	9.4881e-02	15	1	0.0689264	0.0931458	0.0946698	0.0890154	0.0923989	0.093034	0.0887743	0.0973792	0.0899256	0.0903774	0.0877849	0.0885418	0.0896815	0.0909314	0.0992115	0.0954844	0.0955645	0.0928194	0.0874953	0.0951496	0.0950166	0.0974986
75	975	9.1282e-02	15	1	0.0659999	0.0899541	0.0907307	0.0856597	0.0888309	0.0893456	0.0854278	0.0936157	0.0867485	0.0867917	0.0846094	0.0852345	0.0863335	0.0872036	0.0952998	0.0914952	0.0918094	0.0890301	0.0840044	0.0912233	0.091556	0.0936919
76	988	9.1636e-02	15	1	0.0659324	0.0901208	0.0910413	0.0860896	0.0902496	0.0894998	0.0858313	0.0941404	0.0869007	0.0870574	0.0855075	0.0852334	0.0864387	0.0873705	0.0954906	0.091481	0.0924213	0.0893805	0.0843164	0.092153	0.0917006	0.0939415
77	1001	8.8570e-02	15	1	0.0634334	0.0868875	0.0876522	0.0829322	0.0872414	0.0862213	0.0828697	0.0906352	0.0838463	0.0842147	0.082692	0.0821993	0.0832027	0.0844146	0.0922524	0.0883182	0.089272	0.0861845	0.0813171	0.088805	0.0883251	0.0906341
78	1014	8.7169e-02	15	1	0.0621444	0.0851982	0.0868033	0.0818219	0.0858253	0.0850173	0.0814377	0.0893789	0.082258	0.0829681	0.081319	0.0808269	0.0816748	0.0841818	0.0906628	0.0865509	0.0877179	0.0851592	0.0799863	0.0875505	0.0869063	0.089351
